place_id;oblast_id;name;oblast;place_city_name;place_oblast_name;lang;country
467246;578853;Ермолаево;Республика Башкортостан;Yermolayevo;Bashkortostan;ru;RU
482761;578853;Тирлянский;Республика Башкортостан;Tirlyanskiy;Bashkortostan;ru;RU
496097;578853;Шафраново;Республика Башкортостан;Shafranovo;Bashkortostan;ru;RU
527370;578853;Месягутово;Республика Башкортостан;Mesyagutovo;Bashkortostan;ru;RU
532297;578853;Магинск;Республика Башкортостан;Maginsk;Bashkortostan;ru;RU
583509;578853;Акъяр;Республика Башкортостан;;Bashkortostan;ru;RU
583692;578853;Аксаково;Республика Башкортостан;Aksakovo;Bashkortostan;ru;RU
528380;578853;Маячный;Республика Башкортостан;Mayachnyy;Bashkortostan;ru;RU
539283;578853;Кумертау;Республика Башкортостан;Kumertau;Bashkortostan;ru;RU
539897;578853;Кудеевский;Республика Башкортостан;Kudeyevskiy;Bashkortostan;ru;RU
542965;578853;Краснохолмский;Республика Башкортостан;Krasnokholmskiy;Bashkortostan;ru;RU
557563;578853;Иглино;Республика Башкортостан;Iglino;Bashkortostan;ru;RU
566027;578853;Дмитриевка;Республика Башкортостан;Dmitriyevka;Bashkortostan;ru;RU
582854;578853;Алексеевка;Республика Башкортостан;Alekseyevka;Bashkortostan;ru;RU
480089;578853;Туймазы;Республика Башкортостан;Tuymazy;Bashkortostan;ru;RU
487495;578853;Стерлитамак;Республика Башкортостан;Sterlitamak;Bashkortostan;ru;RU
488881;578853;Старобалтачево;Республика Башкортостан;Starobaltachevo;Bashkortostan;ru;RU
505014;578853;Приютово;Республика Башкортостан;Priyutovo;Bashkortostan;ru;RU
522942;578853;Нефтекамск;Республика Башкортостан;Neftekamsk;Bashkortostan;ru;RU
526489;578853;Миндяк;Республика Башкортостан;Mindyak;Bashkortostan;ru;RU
541679;578853;Красный Ключ;Республика Башкортостан;Krasnyy Klyuch;Bashkortostan;ru;RU
542769;578853;Красная Горка;Республика Башкортостан;Krasnaya Gorka;Bashkortostan;ru;RU
582222;578853;Амзя;Республика Башкортостан;Amzya;Bashkortostan;ru;RU
475030;578853;Верхние Татышлы;Республика Башкортостан;Verkhniye Tatyshly;Bashkortostan;ru;RU
484856;578853;Агидель;Республика Башкортостан;Agidel';Bashkortostan;ru;RU
496954;578853;Серафимовский;Республика Башкортостан;Serafimovskiy;Bashkortostan;ru;RU
512109;578853;Павловка;Республика Башкортостан;Pavlovka;Bashkortostan;ru;RU
526875;578853;Михайловка;Республика Башкортостан;Mikhaylovka;Bashkortostan;ru;RU
534313;578853;Ломовка;Республика Башкортостан;Lomovka;Bashkortostan;ru;RU
567006;578853;Давлеканово;Республика Башкортостан;Davlekanovo;Bashkortostan;ru;RU
580299;578853;Авдон;Республика Башкортостан;Avdon;Bashkortostan;ru;RU
479703;578853;Учалы;Республика Башкортостан;Uchaly;Bashkortostan;ru;RU
480704;578853;Тубинский;Республика Башкортостан;Tubinskiy;Bashkortostan;ru;RU
548493;578853;Киргиз-Мияки;Республика Башкортостан;Kirgiz-Miyaki;Bashkortostan;ru;RU
554692;578853;Кабаково;Республика Башкортостан;Kabakovo;Bashkortostan;ru;RU
576195;578853;Бижбуляк;Республика Башкортостан;Bizhbulyak;Bashkortostan;ru;RU
578372;578853;Бедеева Поляна;Республика Башкортостан;Bedeyeva Polyana;Bashkortostan;ru;RU
578372;578853;Бедеева-Поляна;Республика Башкортостан;Bedeyeva Polyana;Bashkortostan;ru;RU
580577;578853;Аскино;Республика Башкортостан;Askino;Bashkortostan;ru;RU
583781;578853;Ахуново;Республика Башкортостан;Akhunovo;Bashkortostan;ru;RU
871870;578853;Мурсалимкино;Республика Башкортостан;Mursalimkino;Bashkortostan;ru;RU
462467;578853;Зирган;Республика Башкортостан;Zirgan;Bashkortostan;ru;RU
466538;578853;Юмагузино;Республика Башкортостан;Yumaguzino;Bashkortostan;ru;RU
475100;578853;Верхние Киги;Республика Башкортостан;Verkhniye Kigi;Bashkortostan;ru;RU
475206;578853;Верхний Авзян;Республика Башкортостан;Verkhniy Avzyan;Bashkortostan;ru;RU
479561;578853;Уфа;Республика Башкортостан;Ufa;Bashkortostan;ru;RU
486894;578853;Субханкулово;Республика Башкортостан;Subkhankulovo;Bashkortostan;ru;RU
578120;578853;Белебей;Республика Башкортостан;Belebey;Bashkortostan;ru;RU
471633;578853;Воскресенское;Республика Башкортостан;Voskresenskoye;Bashkortostan;ru;RU
475438;578853;Верхнеяркеево;Республика Башкортостан;Verkhneyarkeyevo;Bashkortostan;ru;RU
482432;578853;Толбазы;Республика Башкортостан;Tolbazy;Bashkortostan;ru;RU
553929;578853;Калтасы;Республика Башкортостан;Kaltasy;Bashkortostan;ru;RU
555717;578853;Исянгулово;Республика Башкортостан;Isyangulovo;Bashkortostan;ru;RU
472428;578071;Волоконовка;Белгородская область;Volokonovka;Belgorodskaya Oblast';ru;RU
504806;578071;Пролетарский;Белгородская область;Proletarskiy;Belgorodskaya Oblast';ru;RU
544707;578071;Короча;Белгородская область;Korocha;Belgorodskaya Oblast';ru;RU
558146;578071;Губкин;Белгородская область;Gubkin;Belgorodskaya Oblast';ru;RU
481580;578071;Троицкий;Белгородская область;Troitskiy;Belgorodskaya Oblast';ru;RU
528239;578071;Майский;Белгородская область;Mayskiy;Belgorodskaya Oblast';ru;RU
528741;578071;Маслова Пристань;Белгородская область;Maslova Pristan';Belgorodskaya Oblast';ru;RU
542121;578071;Красное;Белгородская область;Krasnoye;Belgorodskaya Oblast';ru;RU
542333;578071;Красногвардейское;Белгородская область;Krasnogvardeyskoye;Belgorodskaya Oblast';ru;RU
495112;578071;Шебекино;Белгородская область;Shebekino;Belgorodskaya Oblast';ru;RU
516931;578071;Новый Оскол;Белгородская область;Novyy Oskol;Belgorodskaya Oblast';ru;RU
534717;578071;Ливенка;Белгородская область;Livenka;Belgorodskaya Oblast';ru;RU
478781;578071;Уразово;Белгородская область;Urazovo;Belgorodskaya Oblast';ru;RU
487147;578071;Строитель;Белгородская область;Stroitel';Belgorodskaya Oblast';ru;RU
576666;578071;Бессоновка;Белгородская область;Bessonovka;Belgorodskaya Oblast';ru;RU
469577;578071;Яковлево;Белгородская область;Yakovlevo;Belgorodskaya Oblast';ru;RU
554973;578071;Ивня;Белгородская область;Ivnya;Belgorodskaya Oblast';ru;RU
503067;578071;Ракитное;Белгородская область;Rakitnoye;Belgorodskaya Oblast';ru;RU
482275;578071;Томаровка;Белгородская область;Tomarovka;Belgorodskaya Oblast';ru;RU
503499;578071;Пятницкое;Белгородская область;Pyatnitskoye;Belgorodskaya Oblast';ru;RU
496358;578071;Северный;Белгородская область;Severnyy;Belgorodskaya Oblast';ru;RU
559034;578071;Грайворон;Белгородская область;Grayvoron;Belgorodskaya Oblast';ru;RU
582956;578071;Алексеевка;Белгородская область;Alekseyevka;Belgorodskaya Oblast';ru;RU
464290;578071;Засосна;Белгородская область;Zasosna;Belgorodskaya Oblast';ru;RU
492351;578071;Скородное;Белгородская область;Skorodnoye;Belgorodskaya Oblast';ru;RU
560674;578071;Головчино;Белгородская область;Golovchino;Belgorodskaya Oblast';ru;RU
542571;578071;Красная Яруга;Белгородская область;Krasnaya Yaruga;Belgorodskaya Oblast';ru;RU
572500;578071;Борисовка;Белгородская область;Borisovka;Belgorodskaya Oblast';ru;RU
578072;578071;Белгород;Белгородская область;Belgorod;Belgorodskaya Oblast';ru;RU
473856;578071;Вейделевка;Белгородская область;Veydelevka;Belgorodskaya Oblast';ru;RU
487928;578071;Старый Оскол;Белгородская область;Staryy Oskol;Belgorodskaya Oblast';ru;RU
519473;578071;Новая Таволжанка;Белгородская область;Novaya Tavolzhanka;Belgorodskaya Oblast';ru;RU
556967;578071;Иловка;Белгородская область;Ilovka;Belgorodskaya Oblast';ru;RU
501616;578071;Роговатое;Белгородская область;Rogovatoye;Belgorodskaya Oblast';ru;RU
578283;578071;Бехтеевка;Белгородская область;Bekhteyevka;Belgorodskaya Oblast';ru;RU
477192;578071;Валуйки;Белгородская область;Valuyki;Belgorodskaya Oblast';ru;RU
504915;578071;Прохоровка;Белгородская область;Prokhorovka;Belgorodskaya Oblast';ru;RU
504915;578071;Александровский;Белгородская область;Prokhorovka;Belgorodskaya Oblast';ru;RU
568587;578071;Чернянка;Белгородская область;Chernyanka;Belgorodskaya Oblast';ru;RU
470473;571473;Выгоничи;Брянская область;Vygonichi;Bryanskaya Oblast';ru;RU
496246;571473;Севск;Брянская область;Sevsk;Bryanskaya Oblast';ru;RU
544327;571473;Коржовка-Голубовка;Брянская область;Korzhovka-Golubovka;Bryanskaya Oblast';ru;RU
479028;571473;Унеча;Брянская область;Unecha;Bryanskaya Oblast';ru;RU
489271;571473;Старь;Брянская область;Star';Bryanskaya Oblast';ru;RU
552920;571473;Карачев;Брянская область;Karachev;Bryanskaya Oblast';ru;RU
577560;571473;Белые Берега;Брянская область;Belyye Berega;Bryanskaya Oblast';ru;RU
582358;571473;Алтухово;Брянская область;Altukhovo;Bryanskaya Oblast';ru;RU
464018;571473;Займище;Брянская область;Zaymishche;Bryanskaya Oblast';ru;RU
485817;571473;Суземка;Брянская область;Suzemka;Bryanskaya Oblast';ru;RU
508656;571473;Почеп;Брянская область;Pochep;Bryanskaya Oblast';ru;RU
546633;571473;Кокоревка;Брянская область;Kokorevka;Bryanskaya Oblast';ru;RU
465117;571473;Замишево;Брянская область;Zamishevo;Bryanskaya Oblast';ru;RU
517269;571473;Новозыбков;Брянская область;Novozybkov;Bryanskaya Oblast';ru;RU
462964;571473;Жирятино;Брянская область;Zhiryatino;Bryanskaya Oblast';ru;RU
499778;571473;Ржаница;Брянская область;Rzhanitsa;Bryanskaya Oblast';ru;RU
516874;571473;Новый Ропск;Брянская область;Novyy Ropsk;Bryanskaya Oblast';ru;RU
534413;571473;Локоть;Брянская область;Lokot';Bryanskaya Oblast';ru;RU
546664;571473;Кокино;Брянская область;Kokino;Bryanskaya Oblast';ru;RU
561240;571473;Глинищево;Брянская область;Glinishchevo;Bryanskaya Oblast';ru;RU
561240;571473;Глинище;Брянская область;Glinishchevo;Bryanskaya Oblast';ru;RU
565783;571473;Добрунь;Брянская область;Dobrun';Bryanskaya Oblast';ru;RU
462413;571473;Злынка;Брянская область;Zlynka;Bryanskaya Oblast';ru;RU
497610;571473;Сельцо;Брянская область;Sel'tso;Bryanskaya Oblast';ru;RU
507875;571473;Погар;Брянская область;Pogar;Bryanskaya Oblast';ru;RU
547681;571473;Клетня;Брянская область;Kletnya;Bryanskaya Oblast';ru;RU
499616;571473;Сачковичи;Брянская область;Sachkovichi;Bryanskaya Oblast';ru;RU
532518;571473;Любохна;Брянская область;Lyubokhna;Bryanskaya Oblast';ru;RU
542788;571473;Красная Гора;Брянская область;Krasnaya Gora;Bryanskaya Oblast';ru;RU
856829;571473;Путёвка;Брянская область;Putevka;Bryanskaya Oblast';ru;RU
856829;571473;Путевка;Брянская область;Putevka;Bryanskaya Oblast';ru;RU
